,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover
,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20
2020-09-15,0.01300372913793283,0.002511086162471643,0.009789887374079202,0.005306160332830885,0.009030448801102547,-0.0018068965865289939,0.009030448801102547,0.003856957018449902,0.006256442547905805,0.01290348542114788,0.0009552903515805834,0.002218551221203439,0.011781236074327338,0.007155985880865732,0.0005218199056630981,0.00292363311571131,0.007458215577729162,0.006895111402003026,0.005998424612200138,-0.0005911118738606029,0.01276372913793283,0.002421086162471643,0.009609887374079203,0.005216160332830885,0.008850448801102547,-0.002286896586528994,0.008820448801102547,0.003556957018449902,0.006076442547905805,0.012753485421147879,0.0006252903515805834,0.002128551221203439,0.011691236074327338,0.007065985880865732,1.1819905663098163e-05,0.00271363311571131,0.0072782155777291625,0.0067151114020030265,0.005848424612200138,-0.0006511118738606028,0.7999999999999999,0.29999999999999993,0.5999999999999999,0.2999999999999999,0.5999999999999999,1.6,0.7,1.0,0.5999999999999999,0.49999999999999994,1.1,0.2999999999999999,0.29999999999999993,0.29999999999999993,1.6999999999999997,0.7,0.5999999999999999,0.5999999999999999,0.4999999999999999,0.1999999999999999
2020-09-16,-0.001169661933453246,-0.004444922283203635,-0.010301438581021206,0.002612303840034325,-0.006518740399359301,0.00463737255617277,-0.005644479424046344,0.007820552295228156,-0.0011188725688416007,-0.003069629681984043,0.0003850928523540971,-0.01131809637759298,-0.01694522068074751,-0.010223910842879035,0.007015601156848439,-0.009167810317887626,-0.010072045349396253,-0.01244341436230433,-0.012732886609481164,-0.006502692701462864,-0.0014396619334532458,-0.004594922283203635,-0.010451438581021207,0.002462303840034325,-0.006698740399359301,0.00412737255617277,-0.005824479424046344,0.007520552295228156,-0.0012388725688416006,-0.003189629681984043,8.509285235409712e-05,-0.011408096377592979,-0.01709522068074751,-0.010343910842879035,0.006505601156848439,-0.009347810317887626,-0.010282045349396253,-0.01265341436230433,-0.012822886609481164,-0.006622692701462865,0.8999999999999999,0.4999999999999999,0.49999999999999994,0.4999999999999999,0.5999999999999999,1.6999999999999997,0.5999999999999999,0.9999999999999999,0.3999999999999999,0.3999999999999999,1.0,0.2999999999999999,0.49999999999999994,0.3999999999999999,1.6999999999999997,0.5999999999999999,0.7,0.7,0.29999999999999993,0.3999999999999999
2020-09-17,0.003478860606717705,0.0007888955463150053,0.006348076960145955,0.012695598735035183,0.0007099409678642198,0.003863413393380789,-0.0006632809332741125,-0.010256047488466969,0.004327080804772999,0.005647835572141081,-0.00025190248243266416,-0.00022644943491812852,-6.316912017548769e-05,0.00040126873709734863,0.006735935635305081,-0.0005500957916490965,0.0045795517570656145,-0.0026453748613734515,0.0011271923924968674,-0.0023450467821826025,0.0032388606067177052,0.0006688955463150054,0.006288076960145955,0.012605598735035183,0.0005599409678642198,0.003353413393380789,-0.0008132809332741125,-0.010526047488466968,0.004237080804772999,0.005557835572141082,-0.0004919024824326641,-0.0002864494349181285,-0.00012316912017548768,0.00028126873709734864,0.006195935635305082,-0.0007000957916490965,0.004459551757065614,-0.0028253748613734516,0.0010671923924968675,-0.0024650467821826024,0.8,0.4,0.2,0.30000000000000004,0.5,1.7,0.5,0.9000000000000001,0.30000000000000004,0.30000000000000004,0.8,0.2,0.2,0.4,1.7999999999999998,0.5,0.4,0.6000000000000001,0.2,0.4
2020-09-18,-0.006881447251048531,-0.015072486902474362,-0.018378101761351212,-0.0085880517785317,-0.012591436213643632,0.007374170307148943,-0.013845840066551603,-0.00458289145416192,-0.013743345722580255,-0.012525110850286292,-0.01201683164562386,-0.011578155163503762,-0.01165612245353483,-0.016838991904594675,0.007009806961920378,-0.015260308579449796,-0.006898919741636403,-0.014475878416248741,-0.01467421178226765,-0.011484631278434475,-0.00706144725104853,-0.015192486902474362,-0.01849810176135121,-0.0086780517785317,-0.012801436213643632,0.006924170307148943,-0.014085840066551603,-0.00494289145416192,-0.013923345722580254,-0.012585110850286291,-0.012256831645623861,-0.011638155163503762,-0.01180612245353483,-0.016928991904594674,0.006529806961920378,-0.015470308579449796,-0.007078919741636403,-0.014685878416248742,-0.01479421178226765,-0.011574631278434475,0.6,0.3999999999999999,0.3999999999999999,0.29999999999999993,0.7,1.4999999999999998,0.7999999999999998,1.2000000000000002,0.5999999999999999,0.1999999999999999,0.7999999999999999,0.1999999999999999,0.4999999999999999,0.29999999999999993,1.5999999999999999,0.7,0.6,0.7,0.3999999999999999,0.29999999999999993
2020-09-21,0.01435424938042811,-0.011507310535681856,-0.003945640999303317,-0.01845054151189455,0.018250915959269556,0.009690159780448921,0.018250915959269556,0.012188870946165496,-0.013821361619010583,-0.016218061230621306,0.006372809817119369,0.010826330929820598,0.011705276897312636,0.013182559905219559,0.006889635491613994,0.0003356584599668831,0.005140956234861006,-0.0011581675649359573,0.0010731120051719794,0.015315708073580797,0.014187582713761443,-0.011607310535681856,-0.00397897433263665,-0.018550541511894548,0.01808424929260289,0.009123493113782254,0.018117582625936223,0.011922204279498829,-0.013854694952343916,-0.016318061230621305,0.006206143150452702,0.010692997596487265,0.011605276897312637,0.013182559905219559,0.006356302158280661,0.0003023251266335498,0.004940956234861006,-0.0012915008982692907,0.001039778671838646,0.015282374740247464,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.33333333333333337,0.5555555555555556,1.8888888888888888,0.4444444444444444,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.0,1.7777777777777777,0.1111111111111111,0.6666666666666667,0.4444444444444444,0.1111111111111111,0.1111111111111111
2020-09-22,-0.005424201070818078,-0.0034776209720157113,0.0013254538914764238,-0.0034818841383400904,0.0013327060207459895,-0.006289006030608902,0.0013327060207459895,-0.010829788049479944,-0.005966341160325201,-0.004017898195016855,-0.001932446986544589,0.0070358192298849934,0.005147726887973714,0.005439630090340603,-0.008650304258163093,-0.0024446402753285617,0.004109755289286833,-0.00026651716215610015,0.005231331937718717,0.004022247370901141,-0.0055908677374847445,-0.0036776209720157113,0.001158787224809757,-0.0035818841383400903,0.001199372687412656,-0.006822339363942236,0.001199372687412656,-0.011163121382813277,-0.0061330078269918676,-0.004117898195016855,-0.0022657803198779226,0.006935819229884993,0.00501439355464038,0.00530629675700727,-0.009150304258163093,-0.002677973608661895,0.0039764219559534995,-0.0005331838288227667,0.00516466527105205,0.0038889140375678076,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.4444444444444444,1.7777777777777777,0.4444444444444444,1.1111111111111112,0.5555555555555556,0.3333333333333333,1.1111111111111112,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.6666666666666667,0.7777777777777777,0.4444444444444444,0.8888888888888888,0.2222222222222222,0.4444444444444444
2020-09-23,-0.001906801606325761,-0.00598987437458245,0.001497592515702671,-0.008383583777514888,-0.0010138475646193686,-0.0074196118876788,-0.0004637925591188174,0.0011534952553394638,-0.006382545958293004,-0.005477326925703166,-0.0031919141331218084,0.0018965309233413986,-0.0022130274681071045,-2.5206683242893525e-05,-0.005054224052474144,-0.001278331333148585,-0.005172765729358552,-0.005839220439071836,-0.004215690623981193,0.0004994625683179986,-0.0020734682729924275,-0.0060898743745824505,0.001397592515702671,-0.008450250444181554,-0.001147180897952702,-0.0078196118876788,-0.0005971258924521507,0.0009201619220061306,-0.00644921262495967,-0.005510660259036499,-0.0034252474664551416,0.0017631975900080652,-0.0024130274681071046,-0.00012520668324289352,-0.005520890719140811,-0.0014116646664819185,-0.005406099062691886,-0.006005887105738503,-0.004349023957314527,0.00039946256831799857,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,1.3333333333333333,0.4444444444444444,0.7777777777777777,0.2222222222222222,0.1111111111111111,0.7777777777777777,0.4444444444444444,0.6666666666666666,0.3333333333333333,1.5555555555555554,0.4444444444444444,0.7777777777777778,0.5555555555555555,0.4444444444444444,0.3333333333333333
2020-09-24,0.009340155687975835,0.01965465549768376,0.016382421937825326,0.014015704668502042,0.013682514730066122,0.013805895076299084,0.012791659315472857,0.017903442064290693,0.01342459358674249,0.008511734283835644,0.017941736654674762,0.018662101420282264,0.009852194999967343,0.01414333571402324,0.007929180212356569,0.01652166449876366,0.014740654002246223,0.013678090085916743,0.014977460717346142,0.013940649520019029,0.009173489021309168,0.019521322164350426,0.016249088604491993,0.013915704668502043,0.013415848063399455,0.013405895076299084,0.012558325982139523,0.017636775397624028,0.01332459358674249,0.008445067617168978,0.017675069988008097,0.018562101420282265,0.009652194999967343,0.014076669047356574,0.007495846879023236,0.016321664498763662,0.01450732066891289,0.013411423419250076,0.014810794050679475,0.013807316186685696,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.8888888888888888,1.3333333333333335,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.2222222222222222,1.4444444444444444,0.6666666666666667,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.4444444444444444
2020-09-25,-0.004967512033698655,-0.00714229680211494,-0.0021052989824718402,-0.005990498195130101,0.0016491677116334197,0.011354671475137466,0.0016491677116334197,0.003123497859449949,-0.00935371978287769,-0.008360629576402562,0.002890643068872434,-0.0033121219741802563,0.0011021006682058682,-0.006469394887166542,0.011485630968534818,0.0008030422405843861,-0.002345043132399323,-0.003930903713805531,-0.0028542563637328827,-0.0035555085839923516,-0.0050675120336986556,-0.00724229680211494,-0.00220529898247184,-0.006123831528463434,0.0013825010449667531,0.010821338141804132,0.0014158343783000865,0.0027901645261166155,-0.009487053116211022,-0.008460629576402562,0.0026906430688724337,-0.0034454553075135897,0.000868767334872535,-0.006536061553833209,0.010952297635201485,0.0006030422405843861,-0.0025783764657326563,-0.0041975703804721974,-0.003087589697066216,-0.003688841917325685,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.8888888888888888,1.7777777777777777,0.7777777777777777,1.1111111111111112,0.4444444444444444,0.33333333333333337,0.6666666666666666,0.4444444444444444,0.7777777777777777,0.2222222222222222,1.7777777777777777,0.6666666666666667,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.4444444444444444
2020-09-28,0.01374570278384394,0.01572326581178672,0.009605918601562173,0.010815108091099757,0.014132560778111153,-0.004686780322522011,0.01313895594446395,0.004996133564110871,0.010756684627416104,0.008792560347180196,0.013402385695709236,0.014228635557976734,0.015174596614073632,0.013557590191802728,0.005018588376486251,0.010409033766556232,0.010271410770176556,0.01774784347277384,0.017709447519583348,0.012595753314848608,0.013579036117177272,0.015623265811786722,0.009439251934895506,0.010781774757766423,0.013832560778111153,-0.005220113655855344,0.012872289277797284,0.004729466897444204,0.010656684627416105,0.008759227013846863,0.013202385695709236,0.014095302224643402,0.014941263280740299,0.013490923525136062,0.0044852550431529175,0.010309033766556232,0.009971410770176556,0.01754784347277384,0.01750944751958335,0.012462419981515276,0.5555555555555555,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.9999999999999999,1.7777777777777777,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.2222222222222222,1.7777777777777777,0.33333333333333337,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444444
2020-09-29,0.017388720862825897,-0.009322867554690596,-0.004078040485990871,-0.005248562476928817,0.01138911396310955,-0.01683968441614388,0.00855839000607466,-0.014085267202069065,-0.006061684147916498,-0.004299180518678589,-0.0008258527196350909,0.0018236626702650754,0.00877093183534789,0.005782768064672149,-0.005409613322027889,0.004714888570581123,0.01464416751890196,-0.0030215444725243523,0.005838188596184136,0.004474346168029799,0.017155387529492565,-0.009356200888023929,-0.004111373819324204,-0.005315229143595483,0.011155780629776216,-0.01723968441614388,0.008325056672741327,-0.014351933868735732,-0.006195017481249831,-0.004365847185345256,-0.0011591860529684241,0.0017236626702650754,0.008537598502014557,0.005649434731338816,-0.005876279988694556,0.004614888570581122,0.014444167518901959,-0.0032548778058576855,0.00567152192951747,0.004407679501363133,0.7777777777777777,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.7777777777777777,1.3333333333333333,0.7777777777777777,0.8888888888888888,0.4444444444444444,0.2222222222222222,1.1111111111111112,0.33333333333333337,0.7777777777777777,0.4444444444444444,1.5555555555555556,0.3333333333333333,0.6666666666666666,0.7777777777777777,0.5555555555555556,0.2222222222222222
2020-09-30,-0.0011021594945891844,0.003224048081579213,0.005096618191217728,0.010120970447455857,0.0033460758191201194,0.01993642756575497,0.0033460758191201194,-0.009994797304743275,0.010150293940218692,0.004196745882989117,0.016680464685404482,-0.004015688084948377,0.005895096574767323,-0.015285334546340613,0.02383944030313389,0.0005516501176355501,-0.0026367693405610075,0.0022246461331247077,-0.0035987696177731893,-0.0063982006743728784,-0.0014621594945891845,0.0030740480815792132,0.0049166181912177285,0.009940970447455857,0.0029860758191201193,0.01948642756575497,0.0029860758191201193,-0.010294797304743275,0.010090293940218693,0.004106745882989117,0.016350464685404482,-0.0041356880849483775,0.005595096574767323,-0.015465334546340612,0.02338944030313389,0.0003716501176355501,-0.0029967693405610076,0.0019246461331247078,-0.0038987696177731892,-0.006518200674372879,1.2,0.4999999999999999,0.5999999999999999,0.5999999999999999,1.1999999999999997,1.5,1.1999999999999997,0.9999999999999998,0.1999999999999999,0.29999999999999993,1.1,0.3999999999999999,0.9999999999999998,0.6,1.5,0.5999999999999999,1.1999999999999997,1.0,1.0,0.3999999999999999
2020-10-09,-0.014007094384362847,0.0024871148492584903,-0.0021398266628995686,0.0013592542649249147,-0.010718094432771188,-0.002514627391254568,-0.00764928619364285,0.0038961063542818503,0.011257780052665594,0.007381614625996019,-0.005798616638543554,-0.0010577315511866767,0.010816549145763205,0.009019442831019754,-0.008984030632240712,-0.0041437105614523136,0.0024294110378911453,-0.007644459921718287,0.0033908648993588014,0.003533411790481475,-0.014277094384362846,0.00242711484925849,-0.0023498266628995687,0.0011792542649249147,-0.010988094432771187,-0.003084627391254568,-0.00794928619364285,0.0035961063542818503,0.011017780052665594,0.007141614625996019,-0.006068616638543555,-0.0012677315511866766,0.010576549145763205,0.008869442831019755,-0.009554030632240711,-0.004503710561452314,0.0022794110378911454,-0.008034459921718288,0.0031508648993588016,0.003353411790481475,0.9,0.1999999999999999,0.7,0.5999999999999999,0.8999999999999999,1.9,0.9999999999999998,0.9999999999999999,0.7999999999999999,0.8,0.8999999999999999,0.7,0.7999999999999999,0.49999999999999994,1.9,1.1999999999999997,0.49999999999999994,1.2999999999999998,0.7999999999999999,0.5999999999999999
2020-10-12,-0.00045827354128064046,-0.004527711873273199,-0.0009400282999760588,-0.0026584808856266575,-0.004591865445907628,-0.004812727197385014,-0.0038399985142738126,0.0042035118895778715,-0.003705565589945681,-0.005894915300139081,-0.000815375884079239,-0.00035248947822863496,-0.003385772430851686,-0.0012247967788318714,-0.0035131954423504373,-0.002665989928164458,-0.0020576917713831305,-0.0046765470916133485,-0.0031953826068004676,0.0008761933373444997,-0.0005782735412806405,-0.004617711873273199,-0.0011500282999760587,-0.0028684808856266576,-0.004801865445907628,-0.005322727197385014,-0.004049998514273813,0.0037835118895778717,-0.003825565589945681,-0.006014915300139081,-0.0010253758840792389,-0.0005324894782286349,-0.003595772430851686,-0.0014047967788318714,-0.003933195442350437,-0.002845989928164458,-0.0022976917713831303,-0.004886547091613349,-0.0033753826068004676,0.0006961933373444998,0.3999999999999999,0.29999999999999993,0.7,0.6999999999999998,0.7,1.6999999999999997,0.7,1.4,0.3999999999999999,0.39999999999999986,0.7,0.5999999999999999,0.7,0.5999999999999999,1.4,0.5999999999999999,0.7999999999999999,0.7,0.5999999999999999,0.5999999999999999
2020-10-13,-0.01025089074425196,-0.005272803769595091,-0.01202402601836633,-0.0012363857841864675,-0.01698659175278805,-0.01958988125246114,-0.01698659175278805,0.008879825607999946,-0.0011389090903600296,-0.002142707973263491,-0.012937496879240985,-0.013729360703536897,-0.015407410182087168,-0.0035024723622164135,-0.015759816194629628,-0.006970101121465299,-0.01074739751386279,-0.015557718852623371,-0.017411159739275116,-0.009912797522262574,-0.01043089074425196,-0.005422803769595091,-0.012204026018366329,-0.0012663857841864676,-0.01707659175278805,-0.01991988125246114,-0.017106591752788048,0.008729825607999946,-0.0011989090903600295,-0.002172707973263491,-0.013087496879240986,-0.013849360703536897,-0.015527410182087168,-0.0036524723622164135,-0.016179816194629628,-0.007030101121465299,-0.01095739751386279,-0.015737718852623372,-0.017501159739275116,-0.010032797522262575,0.6000000000000001,0.5,0.6000000000000001,0.1,0.30000000000000004,1.1,0.4,0.5,0.2,0.1,0.5,0.4,0.4,0.5,1.4,0.2,0.7000000000000001,0.6000000000000001,0.30000000000000004,0.4
